time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
85,-0.0205,0.3947,-1.4171,-1.0789,-0.212,-0.9167,-1.6136,-0.124,-1.097,-0.355,-0.0116,-1.0206,-1.0834,-2.0211,-0.5967,-1.4587,-1.2406,-1.6531,-0.7823,-1.6816,-0.4994,-1.1813,-0.216,-0.9968,-0.4643,-1.0851,-0.1827,-0.8648,-0.0842,-0.9288,-0.186,-0.9027,-0.8642,-1.5712,-0.4725,-1.3355,-0.2138,-0.9939,-0.8478,-1.5932,-0.2709,-1.0314,-0.7125
90,0.0008,0.4061,-1.3406,-1.002,-0.1252,-0.8476,-1.5506,-0.1075,-1.072,-0.3433,0.0357,-0.9669,-1.015,-1.9635,-0.5411,-1.3951,-1.1775,-1.6009,-0.7277,-1.6213,-0.4591,-1.1264,-0.1429,-0.9308,-0.4295,-1.0332,-0.1907,-0.8514,-0.0943,-0.922,-0.151,-0.8226,-0.7957,-1.5115,-0.4231,-1.2774,-0.2055,-0.9697,-0.7821,-1.5334,-0.2562,-1.001,-0.6537
95,0.0081,0.4256,-1.2597,-0.936,-0.0673,-0.7753,-1.4884,-0.1008,-1.0679,-0.3367,0.0815,-0.9269,-0.9409,-1.9033,-0.487,-1.3461,-1.1096,-1.5452,-0.6692,-1.5674,-0.4303,-1.0947,-0.0696,-0.8714,-0.4133,-1.0079,-0.2058,-0.8479,-0.1175,-0.9318,-0.1335,-0.7543,-0.7239,-1.4521,-0.3763,-1.2338,-0.2093,-0.9639,-0.7129,-1.4752,-0.2535,-0.99,-0.6105
100,0.0088,0.4522,-1.1715,-0.8785,-0.0384,-0.6999,-1.4255,-0.102,-1.0842,-0.338,0.1277,-0.9028,-0.8586,-1.8384,-0.433,-1.3111,-1.0347,-1.4836,-0.6041,-1.5181,-0.4106,-1.0853,0.0026,-0.8198,-0.4119,-1.0074,-0.2254,-0.8507,-0.1514,-0.9562,-0.1324,-0.6961,-0.6476,-1.3918,-0.33,-1.2043,-0.2227,-0.9746,-0.6389,-1.4171,-0.2603,-0.9968,-0.5808
105,0.0092,0.487,-1.0749,-0.827,-0.0335,-0.6197,-1.3623,-0.1078,-1.1185,-0.3491,0.175,-0.8966,-0.7669,-1.7682,-0.3789,-1.2879,-0.9523,-1.4159,-0.5318,-1.4722,-0.3965,-1.0946,0.0751,-0.7776,-0.4177,-1.0258,-0.244,-0.8555,-0.1896,-0.9913,-0.1447,-0.6451,-0.566,-1.331,-0.283,-1.1878,-0.2398,-0.9978,-0.5591,-1.3592,-0.2711,-1.0171,-0.5605
110,0.0118,0.5297,-0.9722,-0.7792,-0.0423,-0.5345,-1.3021,-0.1135,-1.1669,-0.3708,0.2213,-0.9086,-0.6683,-1.6949,-0.3262,-1.2743,-0.8654,-1.3435,-0.4549,-1.4301,-0.3834,-1.1168,0.1478,-0.7475,-0.4204,-1.0542,-0.2525,-0.8574,-0.2221,-1.0318,-0.1641,-0.5979,-0.4801,-1.272,-0.2358,-1.1824,-0.2521,-1.0276,-0.4751,-1.3036,-0.2784,-1.0454,-0.5438
115,0.02,0.5783,-0.8674,-0.7319,-0.05,-0.4464,-1.2485,-0.1132,-1.2226,-0.4048,0.2642,-0.9367,-0.5671,-1.6219,-0.2742,-1.2665,-0.7782,-1.2694,-0.3763,-1.3919,-0.365,-1.1436,0.22,-0.7315,-0.408,-1.0811,-0.24,-0.852,-0.2384,-1.071,-0.1799,-0.5497,-0.3929,-1.2178,-0.1878,-1.1847,-0.2499,-1.0567,-0.3896,-1.2526,-0.2729,-1.074,-0.5231
120,0.0372,0.63,-0.7649,-0.6803,-0.0397,-0.3593,-1.2039,-0.1006,-1.2763,-0.4511,0.3026,-0.9759,-0.4679,-1.5508,-0.2193,-1.2587,-0.6943,-1.1972,-0.2972,-1.3558,-0.3339,-1.1643,0.2894,-0.7292,-0.3706,-1.0941,-0.2006,-0.8365,-0.2305,-1.1024,-0.1801,-0.495,-0.308,-1.1703,-0.1369,-1.1887,-0.2256,-1.0773,-0.3058,-1.2074,-0.2472,-1.0947,-0.4899
125,0.0642,0.6818,-0.6664,-0.6186,0.0034,-0.2752,-1.168,-0.0711,-1.3188,-0.5075,0.3403,-1.0179,-0.3728,-1.4803,-0.1568,-1.2435,-0.6149,-1.1275,-0.2166,-1.3174,-0.2842,-1.169,0.3555,-0.737,-0.3026,-1.0827,-0.1371,-0.8119,-0.1961,-1.1211,-0.1544,-0.4272,-0.2268,-1.1282,-0.0793,-1.187,-0.1767,-1.0836,-0.2248,-1.166,-0.1982,-1.1007,-0.4368
130,0.1,0.7328,-0.5699,-0.5407,0.0885,-0.1929,-1.1366,-0.0236,-1.3436,-0.5697,0.383,-1.0536,-0.2802,-1.406,-0.0824,-1.2138,-0.5394,-1.0596,-0.1321,-1.2712,-0.2135,-1.1505,0.4193,-0.7471,-0.2061,-1.0416,-0.0623,-0.7852,-0.1412,-1.1276,-0.1001,-0.3407,-0.1483,-1.0873,-0.0113,-1.1723,-0.1083,-1.0745,-0.145,-1.1241,-0.1293,-1.0897,-0.3601
135,0.1394,0.7838,-0.4713,-0.4426,0.217,-0.1105,-1.104,0.0394,-1.3481,-0.6308,0.4332,-1.0736,-0.1868,-1.3235,0.0064,-1.1647,-0.4664,-0.9924,-0.0408,-1.2121,-0.1234,-1.106,0.4819,-0.7499,-0.0899,-0.972,0.0057,-0.7667,-0.0786,-1.1264,-0.0221,-0.2323,-0.0705,-1.0424,0.0688,-1.1391,-0.0308,-1.0533,-0.0645,-1.0764,-0.0494,-1.0638,-0.2606
140,0.1762,0.8327,-0.3663,-0.3217,0.3859,-0.0262,-1.0641,0.1133,-1.3307,-0.6834,0.4911,-1.0706,-0.0893,-1.2292,0.1103,-1.0928,-0.3932,-0.9244,0.0597,-1.1358,-0.0171,-1.0342,0.5455,-0.7362,0.0363,-0.8768,0.0529,-0.7621,-0.0212,-1.1215,0.0739,-0.1007,0.0092,-0.9885,0.161,-1.0834,0.0453,-1.0228,0.0193,-1.0179,0.0329,-1.0251,-0.1409
145,0.2096,0.876,-0.2508,-0.177,0.5888,0.0616,-1.0114,0.1927,-1.2902,-0.7205,0.5573,-1.0416,0.0159,-1.1202,0.2295,-0.9957,-0.3162,-0.853,0.1716,-1.0388,0.1019,-0.9351,0.6119,-0.7006,0.1639,-0.7601,0.071,-0.7719,0.0216,-1.1143,0.1823,0.0537,0.0933,-0.9213,0.2651,-1.0028,0.1123,-0.9841,0.1089,-0.9448,0.1102,-0.9743,-0.0044
150,0.2431,0.9098,-0.121,-0.0084,0.8177,0.1544,-0.9414,0.2723,-1.2266,-0.7365,0.6314,-0.9863,0.1322,-0.9941,0.3641,-0.8726,-0.2312,-0.7734,0.2969,-0.9177,0.2304,-0.8098,0.6828,-0.6433,0.2863,-0.6265,0.0552,-0.7947,0.0436,-1.105,0.2957,0.2294,0.1846,-0.8381,0.3807,-0.8966,0.1644,-0.9382,0.207,-0.854,0.1776,-0.9125,0.1456
155,0.2818,0.9327,0.0245,0.1809,1.062,0.254,-0.8509,0.348,-1.1432,-0.7305,0.7121,-0.9066,0.2616,-0.8507,0.513,-0.7251,-0.1361,-0.6798,0.4356,-0.772,0.3649,-0.6622,0.7602,-0.568,0.3992,-0.4826,0.0057,-0.8283,0.0416,-1.0952,0.4064,0.4225,0.2849,-0.7373,0.5064,-0.7665,0.1986,-0.8873,0.3151,-0.7443,0.2319,-0.8423,0.3049
160,0.3281,0.9461,0.1819,0.3831,1.3071,0.3616,-0.7407,0.4152,-1.0476,-0.7055,0.7962,-0.8074,0.4003,-0.6937,0.671,-0.5597,-0.0327,-0.5712,0.5831,-0.6071,0.4998,-0.5009,0.845,-0.479,0.4975,-0.3385,-0.0759,-0.8713,0.0145,-1.0897,0.5041,0.6241,0.3936,-0.6211,0.6375,-0.6188,0.2128,-0.8368,0.4315,-0.6183,0.2702,-0.7696,0.4661
165,0.3783,0.9522,0.3433,0.5865,1.5365,0.4757,-0.6154,0.4709,-0.9498,-0.6668,0.8805,-0.6948,0.5415,-0.5302,0.831,-0.3866,0.0753,-0.4537,0.7315,-0.4327,0.6294,-0.3376,0.9367,-0.3789,0.577,-0.2067,-0.186,-0.9231,-0.0368,-1.0941,0.5791,0.8221,0.5073,-0.4946,0.7681,-0.4629,0.2063,-0.7934,0.5521,-0.4822,0.2909,-0.7023,0.6202
170,0.4286,0.9526,0.5009,0.7793,1.7362,0.5925,-0.4817,0.5151,-0.8584,-0.6202,0.9631,-0.5763,0.68,-0.3672,0.9867,-0.2174,0.1855,-0.3349,0.8743,-0.2595,0.7493,-0.1842,1.0329,-0.27,0.6358,-0.0976,-0.3174,-0.9824,-0.1072,-1.1108,0.6267,1.0055,0.6227,-0.3635,0.8934,-0.3094,0.1816,-0.7623,0.673,-0.3427,0.2951,-0.6467,0.7594
175,0.4759,0.9489,0.6491,0.9523,1.8964,0.7101,-0.3456,0.5492,-0.7795,-0.5702,1.0447,-0.4598,0.8134,-0.2113,1.1337,-0.0625,0.2948,-0.2202,1.0084,-0.0968,0.856,-0.0508,1.1306,-0.1563,0.6736,-0.0184,-0.462,-1.048,-0.19,-1.1404,0.646,1.166,0.7372,-0.2333,1.0107,-0.1675,0.1427,-0.7466,0.7914,-0.206,0.2854,-0.6074,0.8779
180,0.5175,0.9435,0.7853,1.0998,2.0116,0.8272,-0.2113,0.5747,-0.7171,-0.5205,1.1261,-0.35,0.9402,-0.067,1.2681,0.0708,0.3993,-0.1128,1.1319,0.0484,0.9471,0.056,1.2272,-0.0417,0.6912,0.0277,-0.6119,-1.118,-0.2781,-1.1816,0.638,1.2989,0.8485,-0.1082,1.1183,-0.0437,0.094,-0.7472,0.9051,-0.0769,0.2646,-0.5866,0.9721
185,0.5538,0.9372,0.9106,1.2205,2.0811,0.9438,-0.0808,0.594,-0.6726,-0.4744,1.207,-0.2484,1.0601,0.0647,1.3874,0.1791,0.498,-0.0127,1.2438,0.1727,1.0217,0.1341,1.3224,0.0707,0.691,0.042,-0.7606,-1.1902,-0.3649,-1.2318,0.6048,1.404,0.9561,0.0105,1.215,0.0594,0.0399,-0.7631,1.0136,0.0429,0.2362,-0.5837,1.0417
190,0.5889,0.9295,1.0304,1.3187,2.1091,1.0617,0.0468,0.6101,-0.6444,-0.436,1.2866,-0.1551,1.175,0.186,1.492,0.2642,0.5941,0.0833,1.3459,0.2778,1.0813,0.1857,1.4173,0.1801,0.6778,0.0299,-0.9012,-1.2617,-0.4454,-1.2872,0.5502,1.4861,1.062,0.1241,1.3014,0.1432,-0.0147,-0.7909,1.1188,0.1548,0.2045,-0.5956,1.0899
195,0.6264,0.9233,1.1527,1.4034,2.1048,1.1838,0.1747,0.6276,-0.6272,-0.4088,1.3651,-0.068,1.2886,0.3019,1.5852,0.3325,0.6932,0.1817,1.4428,0.3698,1.1303,0.2182,1.5125,0.2886,0.6584,0.0011,-1.0249,-1.33,-0.5157,-1.3428,0.482,1.5536,1.1695,0.2367,1.3809,0.2131,-0.0636,-0.8247,1.2242,0.2633,0.1751,-0.6161,1.1238
200,0.6681,0.9225,1.2864,1.4864,2.0802,1.3149,0.3081,0.6509,-0.6128,-0.3956,1.4452,0.0166,1.4068,0.4202,1.6727,0.3939,0.8014,0.2899,1.5411,0.459,1.1746,0.2423,1.61,0.3976,0.6403,-0.0321,-1.125,-1.3916,-0.5724,-1.3927,0.4122,1.6176,1.2833,0.354,1.4584,0.2779,-0.1015,-0.8573,1.3348,0.375,0.1537,-0.6374,1.1523
205,0.7138,0.9283,1.4399,1.5799,2.0484,1.4607,0.4542,0.6833,-0.5928,-0.395,1.531,0.1031,1.5372,0.5511,1.7617,0.4592,0.9245,0.4148,1.6485,0.5564,1.2204,0.2694,1.7161,0.509,0.6296,-0.0574,-1.201,-1.4417,-0.6143,-1.4302,0.3523,1.6894,1.4096,0.4823,1.5404,0.347,-0.1256,-0.8805,1.4574,0.4971,0.1436,-0.6505,1.1847
210,0.7617,0.9401,1.6207,1.6938,2.0211,1.6267,0.6178,0.7268,-0.5605,-0.4031,1.6261,0.1946,1.6874,0.705,1.859,0.5379,1.0686,0.5628,1.7723,0.6716,1.2729,0.3095,1.8389,0.6261,0.6301,-0.0645,-1.2574,-1.4767,-0.6428,-1.4498,0.3079,1.7785,1.5554,0.6279,1.6326,0.4284,-0.1358,-0.8879,1.5988,0.6367,0.1459,-0.6484,1.2287
215,0.8121,0.9582,1.8328,1.8341,2.0061,1.8165,0.8001,0.7812,-0.5112,-0.4167,1.7333,0.2934,1.8633,0.8889,1.9697,0.6366,1.2394,0.7382,1.9176,0.8109,1.3352,0.3694,1.9831,0.7541,0.6431,-0.048,-1.3004,-1.4956,-0.6613,-1.4489,0.2786,1.891,1.7256,0.7953,1.7389,0.5276,-0.1344,-0.8759,1.764,0.7984,0.1596,-0.6268,1.2888
220,0.8695,0.9825,2.0762,2.0014,2.0063,2.0268,1.0006,0.8446,-0.4444,-0.4347,1.8534,0.4016,2.0667,1.1039,2.0953,0.7571,1.4388,0.9407,2.0855,0.9754,1.4074,0.4504,2.1466,0.8969,0.6675,-0.0083,-1.334,-1.4993,-0.6732,-1.4282,0.2611,2.028,1.9197,0.9855,1.8604,0.6461,-0.1238,-0.8451,1.9529,0.9835,0.1825,-0.586,1.3659
225,0.9368,1.0108,2.344,2.1896,2.0193,2.2497,1.2156,0.9128,-0.3646,-0.4566,1.9829,0.5182,2.2934,1.343,2.2326,0.8949,1.6622,1.1646,2.2715,1.1597,1.4862,0.5479,2.3218,1.0527,0.6996,0.0488,-1.3605,-1.4905,-0.6816,-1.3911,0.2516,2.1843,2.1318,1.194,1.9933,0.7802,-0.1074,-0.7994,2.1597,1.1871,0.2113,-0.5299,1.4559
230,1.014,1.0377,2.6237,2.388,2.0392,2.4776,1.4362,0.9805,-0.2787,-0.4805,2.1144,0.6385,2.5325,1.5938,2.374,1.0411,1.8987,1.3994,2.4643,1.3535,1.566,0.6537,2.5008,1.2137,0.7335,0.1148,-1.3812,-1.473,-0.6888,-1.3424,0.2441,2.3503,2.3524,1.4108,2.1297,0.9217,-0.089,-0.7448,2.3748,1.3993,0.242,-0.4651,1.5516
235,1.0991,1.0577,2.9003,2.5843,2.0604,2.7018,1.6527,1.043,-0.1918,-0.5017,2.2388,0.7572,2.7689,1.8432,2.5101,1.1863,2.1343,1.6327,2.6502,1.5453,1.6407,0.7598,2.6748,1.3711,0.7644,0.1824,-1.3965,-1.4482,-0.6962,-1.2854,0.2319,2.515,2.5699,1.6249,2.26,1.0621,-0.0713,-0.6858,2.586,1.609,0.2711,-0.3966,1.645
240,1.1874,1.068,3.1603,2.7685,2.0792,2.9113,1.8578,1.0987,-0.105,-0.5152,2.3489,0.8707,2.9893,2.0801,2.6347,1.3239,2.3564,1.8541,2.8192,1.726,1.7068,0.861,2.8328,1.5189,0.79,0.2483,-1.4063,-1.4143,-0.7031,-1.2195,0.2121,2.6693,2.7724,1.8277,2.3774,1.1954,-0.0552,-0.6226,2.7818,1.8074,0.2972,-0.3259,1.731
245,1.2726,1.0688,3.3915,2.9316,2.0931,3.0952,2.0465,1.1485,-0.018,-0.5169,2.4406,0.9771,3.1827,2.2952,2.7445,1.4491,2.5549,2.0541,2.9651,1.8893,1.7638,0.9543,2.9636,1.6538,0.8111,0.3114,-1.4081,-1.3687,-0.7067,-1.1426,0.1867,2.8054,2.9491,2.0124,2.4785,1.3175,-0.0388,-0.5545,2.9523,1.9878,0.3217,-0.2527,1.8067
250,1.3491,1.0609,3.5833,3.065,2.0996,3.2458,2.2133,1.1928,0.0688,-0.5047,2.5106,1.0754,3.3402,2.48,2.8378,1.558,2.7214,2.2236,3.084,2.0299,1.8117,1.0377,3.0602,1.7728,0.8293,0.3715,-1.3972,-1.309,-0.7032,-1.0532,0.1593,2.916,3.0919,2.1724,2.561,1.4252,-0.0195,-0.4805,3.0903,2.1439,0.3467,-0.1768,1.8699
255,1.4134,1.0483,3.7261,3.1608,2.0955,3.3587,2.3492,1.2305,0.1543,-0.4791,2.5554,1.1634,3.4543,2.6267,2.9114,1.6463,2.8475,2.3539,3.1712,2.1426,1.8493,1.1091,3.1214,1.8707,0.8457,0.4287,-1.3703,-1.2334,-0.6892,-0.9504,0.1316,2.9942,3.1954,2.3001,2.6218,1.5153,0.0042,-0.4002,3.1906,2.2686,0.3732,-0.0983,1.9176
260,1.4625,1.0351,3.812,3.212,2.0773,3.4274,2.4453,1.2589,0.2363,-0.4415,2.5716,1.2363,3.5182,2.7274,2.9592,1.7083,2.9262,2.4376,3.2211,2.2208,1.8738,1.1656,3.1473,1.941,0.86,0.4825,-1.3274,-1.1406,-0.6627,-0.8344,0.1021,3.0338,3.2548,2.3878,2.6564,1.5827,0.0322,-0.3141,3.248,2.3544,0.4005,-0.0181,1.9461
265,1.4949,1.0205,3.8351,3.214,2.0414,3.4432,2.4954,1.2755,0.3133,-0.3934,2.5569,1.2882,3.5274,2.7751,2.9747,1.739,2.9529,2.4706,3.2283,2.2585,1.8813,1.2046,3.1354,1.9783,0.8708,0.5324,-1.27,-1.0307,-0.6234,-0.7059,0.0687,3.0302,3.2647,2.4299,2.6603,1.6226,0.0632,-0.2227,3.2574,2.3956,0.4268,0.0627,1.9518
270,1.5097,1.0014,3.7911,3.1638,1.9847,3.4012,2.4967,1.2771,0.3836,-0.3361,2.5092,1.3148,3.4779,2.7638,2.9508,1.7353,2.9245,2.4499,3.1873,2.2504,1.8673,1.2237,3.0813,1.9789,0.8754,0.5766,-1.1998,-0.9086,-0.5731,-0.5675,0.0296,2.9798,3.2212,2.4223,2.6286,1.631,0.0949,-0.129,3.2144,2.3879,0.4494,0.1416,1.9309
275,1.5046,0.9762,3.6775,3.0591,1.9039,3.3016,2.4484,1.2603,0.4435,-0.2715,2.4262,1.3127,3.3672,2.6894,2.8816,1.6939,2.8393,2.3718,3.0934,2.1917,1.8272,1.2195,2.9819,1.9406,0.8701,0.6114,-1.1199,-0.7817,-0.5149,-0.4253,-0.0172,2.8802,3.1225,2.3626,2.5571,1.6044,0.1239,-0.038,3.1167,2.3284,0.4646,0.2135,1.8798
280,1.4774,0.9471,3.4958,2.9002,1.7979,3.1494,2.352,1.2237,0.4895,-0.2027,2.3083,1.2812,3.196,2.5523,2.7651,1.6138,2.6991,2.2371,2.9456,2.0805,1.7587,1.1895,2.8387,1.8632,0.852,0.6336,-1.0338,-0.655,-0.4523,-0.2853,-0.0713,2.7313,2.9708,2.2512,2.4444,1.5413,0.1474,0.0457,2.9658,2.217,0.4697,0.2744,1.7968
285,1.4266,0.916,3.2524,2.6909,1.6668,2.9517,2.2128,1.1684,0.519,-0.1333,2.1587,1.2216,2.9702,2.3582,2.6044,1.4961,2.5101,2.0532,2.7483,1.9195,1.6623,1.1327,2.6579,1.7496,0.8189,0.6403,-0.9461,-0.5321,-0.3891,-0.1528,-0.1308,2.5367,2.7725,2.0934,2.2934,1.4425,0.163,0.1186,2.7676,2.0586,0.4629,0.3214,1.6827
290,1.3528,0.8834,2.9568,2.4375,1.5109,2.7168,2.0374,1.0951,0.5295,-0.0646,1.9813,1.1344,2.6974,2.1156,2.4046,1.3436,2.2797,1.8301,2.5078,1.7141,1.5393,1.0491,2.4464,1.6054,0.7685,0.6285,-0.8615,-0.4174,-0.3295,-0.0329,-0.1941,2.3017,2.5351,1.8971,2.1083,1.3103,0.1682,0.1769,2.5296,1.8605,0.4424,0.3514,1.5389
295,1.2594,0.8502,2.6202,2.1473,1.3309,2.4533,1.8318,1.0038,0.5183,0.0026,1.7795,1.0212,2.3859,1.8338,2.1713,1.1599,2.0157,1.5775,2.2311,1.4721,1.3919,0.9393,2.2108,1.437,0.6998,0.5948,-0.782,-0.3171,-0.2774,0.0687,-0.2586,2.0328,2.2664,1.67,1.8935,1.1481,0.1611,0.2162,2.2593,1.6304,0.4072,0.3608,1.3682
300,1.1506,0.8151,2.2546,1.8296,1.1302,2.168,1.6022,0.8956,0.4827,0.0668,1.5581,0.8865,2.0461,1.5227,1.9123,0.9505,1.728,1.3053,1.9281,1.203,1.2244,0.8056,1.9582,1.2523,0.6137,0.5379,-0.7075,-0.2348,-0.2351,0.1474,-0.321,1.7381,1.975,1.4206,1.6557,0.9614,0.1417,0.2333,1.9657,1.3771,0.3582,0.3477,1.175
305,1.0295,0.7789,1.8728,1.4949,0.9142,1.8671,1.3558,0.7726,0.4221,0.1249,1.3225,0.738,1.6898,1.1927,1.6364,0.7234,1.4269,1.0224,1.6107,0.9183,1.0424,0.6524,1.6967,1.0591,0.5134,0.4591,-0.6366,-0.171,-0.2034,0.2005,-0.3781,1.4273,1.6701,1.1575,1.403,0.758,0.1115,0.2277,1.6583,1.1097,0.2977,0.3126,0.9659
310,0.8978,0.7429,1.4869,1.1538,0.6892,1.5608,1.1026,0.6377,0.3383,0.1749,1.08,0.5818,1.3292,0.8542,1.3519,0.4868,1.1219,0.7366,1.2899,0.6283,0.8512,0.485,1.4368,0.8642,0.4019,0.3607,-0.5709,-0.1251,-0.1832,0.2277,-0.4306,1.11,1.3622,0.8894,1.1433,0.5455,0.0714,0.2004,1.3477,0.8372,0.2273,0.2573,0.7476
315,0.757,0.7075,1.1076,0.8153,0.4598,1.2641,0.853,0.4933,0.2335,0.2161,0.84,0.4211,0.9755,0.5155,1.0667,0.2478,0.8223,0.4538,0.9751,0.3405,0.6546,0.3072,1.1885,0.6719,0.2811,0.245,-0.5138,-0.0976,-0.1764,0.2289,-0.4815,0.7942,1.0626,0.6236,0.8841,0.3291,0.0211,0.1525,1.0451,0.5669,0.1478,0.1834,0.5253
320,0.6101,0.6739,0.7445,0.4869,0.2304,0.9912,0.6152,0.3426,0.1099,0.2483,0.6099,0.2571,0.6387,0.1853,0.7881,0.0117,0.5382,0.179,0.674,0.0607,0.4557,0.122,0.9568,0.4863,0.1533,0.1131,-0.4673,-0.091,-0.184,0.2037,-0.5317,0.4873,0.7812,0.3665,0.6319,0.1129,-0.0389,0.0839,0.7598,0.3053,0.06,0.0916,0.3039
325,0.4635,0.646,0.4059,0.1759,0.0063,0.7493,0.3941,0.1894,-0.0293,0.2704,0.3925,0.0914,0.327,-0.1272,0.5228,-0.2164,0.2765,-0.0821,0.3932,-0.2053,0.2585,-0.0674,0.7437,0.3124,0.0212,-0.0326,-0.4302,-0.107,-0.2046,0.1532,-0.5787,0.1961,0.5241,0.1243,0.3918,-0.0994,-0.106,-0.0039,0.4979,0.0584,-0.0331,-0.0166,0.0885
330,0.3262,0.629,0.0977,-0.1115,-0.2068,0.5386,0.191,0.0373,-0.179,0.2811,0.1885,-0.074,0.0453,-0.4139,0.2761,-0.4322,0.0401,-0.3235,0.1369,-0.4524,0.0668,-0.2573,0.5498,0.1513,-0.1122,-0.1888,-0.4,-0.1446,-0.2361,0.0803,-0.6204,-0.0735,0.2934,-0.0988,0.167,-0.304,-0.1777,-0.108,0.2621,-0.1695,-0.1288,-0.1379,-0.1165
335,0.2049,0.6227,-0.1762,-0.3701,-0.4035,0.3557,0.0057,-0.1106,-0.333,0.279,-0.0005,-0.2365,-0.2052,-0.6688,0.0517,-0.6315,-0.1701,-0.5385,-0.0938,-0.6759,-0.1159,-0.4431,0.3746,0.0006,-0.2446,-0.3507,-0.3755,-0.1988,-0.2765,-0.0102,-0.6563,-0.3166,0.0887,-0.3003,-0.0396,-0.4968,-0.2518,-0.2232,0.0522,-0.3754,-0.2246,-0.2671,-0.3071
