time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
915,0.5125,-0.1774,-0.2,0.7831,2.1494,-1.1664,-0.4452,0.9726,0.4852,-0.1307,0.1757,0.0487,-0.9096,-0.8914,0.2635,0.0144,-0.2327,-0.3709,-0.6032,-0.5183,0.8438,0.749,-0.8839,-0.1204,1.4312,0.9592,1.137,0.5856,1.2573,0.6626,0.9322,0.9108,-0.7981,-0.4569,0.17,0.0734,1.1995,0.6731,-0.7591,-0.4692,1.1284,0.6883,1.0121
920,0.549,-0.1764,-0.1206,0.8763,2.2207,-1.1107,-0.3985,1.0425,0.5141,-0.144,0.2551,0.0897,-0.8337,-0.8364,0.3587,0.0719,-0.1749,-0.3224,-0.517,-0.4619,0.9212,0.7988,-0.8172,-0.0671,1.4829,0.9774,1.1416,0.547,1.2849,0.6498,0.9319,0.9921,-0.7341,-0.4061,0.2545,0.1246,1.238,0.6721,-0.6907,-0.4173,1.1746,0.6974,1.0822
925,0.5902,-0.1753,-0.0351,0.9719,2.2888,-1.0496,-0.3446,1.1087,0.5425,-0.1591,0.3313,0.1392,-0.7506,-0.7743,0.4516,0.1351,-0.1103,-0.2638,-0.4286,-0.398,0.9947,0.8503,-0.7484,-0.0076,1.5307,0.9917,1.1388,0.4985,1.3064,0.6318,0.9146,1.0752,-0.6647,-0.3476,0.3372,0.1817,1.2712,0.6661,-0.6175,-0.3576,1.2159,0.703,1.1515
930,0.6334,-0.1739,0.0538,1.0672,2.354,-0.9827,-0.2833,1.1679,0.5707,-0.174,0.4017,0.1983,-0.6632,-0.7069,0.5388,0.2023,-0.0401,-0.1984,-0.3413,-0.3297,1.0608,0.9033,-0.6803,0.0575,1.573,1.0061,1.1265,0.4491,1.3188,0.6132,0.887,1.1583,-0.5916,-0.2828,0.415,0.2436,1.2966,0.6598,-0.5415,-0.2921,1.2494,0.7085,1.2181
935,0.6741,-0.1737,0.1427,1.1592,2.4163,-0.9129,-0.2162,1.2172,0.5985,-0.186,0.4633,0.264,-0.5754,-0.6372,0.6183,0.2712,0.0337,-0.13,-0.2582,-0.2602,1.1178,0.9573,-0.6151,0.1266,1.6094,1.0235,1.1051,0.4065,1.3213,0.597,0.8583,1.2394,-0.5174,-0.2142,0.4853,0.3081,1.3133,0.6564,-0.4656,-0.2234,1.2742,0.7166,1.2806
940,0.7083,-0.1763,0.2272,1.2443,2.4733,-0.8455,-0.1479,1.2532,0.6239,-0.1941,0.5129,0.3293,-0.4928,-0.5696,0.6874,0.3376,0.1081,-0.0628,-0.1835,-0.1935,1.1635,1.0091,-0.5553,0.1954,1.6379,1.0427,1.0758,0.371,1.3132,0.582,0.8336,1.315,-0.4464,-0.1462,0.5451,0.3706,1.32,0.6549,-0.3938,-0.1557,1.2887,0.7257,1.3364
945,0.7358,-0.1826,0.3048,1.3187,2.5209,-0.7838,-0.0826,1.2735,0.6428,-0.1991,0.5494,0.3877,-0.4195,-0.5079,0.7439,0.3964,0.1805,0,-0.1195,-0.1331,1.1957,1.0538,-0.5012,0.2582,1.6554,1.059,1.0394,0.3359,1.2933,0.5635,0.8118,1.3815,-0.381,-0.0831,0.5924,0.4262,1.3154,0.6503,-0.3287,-0.0931,1.2914,0.731,1.3818
950,0.7603,-0.1896,0.3753,1.3801,2.554,-0.7267,-0.0219,1.2779,0.6508,-0.2014,0.5745,0.4351,-0.3562,-0.4537,0.7864,0.444,0.2504,0.058,-0.0667,-0.0812,1.2133,1.0866,-0.452,0.3118,1.6588,1.0658,0.9962,0.2929,1.2608,0.5353,0.7878,1.4365,-0.3212,-0.0265,0.6269,0.4711,1.2984,0.6362,-0.2703,-0.0374,1.2814,0.7263,1.4137
955,0.7848,-0.1941,0.4405,1.4276,2.5679,-0.6721,0.0348,1.2666,0.6438,-0.1998,0.5915,0.4694,-0.3003,-0.4067,0.8149,0.4781,0.3184,0.1123,-0.0236,-0.0386,1.2157,1.103,-0.4063,0.358,1.6452,1.0565,0.9461,0.2376,1.2152,0.4919,0.7554,1.4787,-0.2651,0.0246,0.6496,0.503,1.2683,0.6074,-0.2168,0.012,1.2578,0.7066,1.4298
960,0.8099,-0.1944,0.5042,1.4626,2.5584,-0.6172,0.0898,1.2413,0.6189,-0.194,0.6045,0.4887,-0.2455,-0.3644,0.8322,0.4981,0.3874,0.1655,0.0145,-0.0048,1.2039,1.1001,-0.3618,0.4002,1.614,1.0251,0.8887,0.1687,1.1568,0.4304,0.708,1.5084,-0.2093,0.0728,0.6638,0.5205,1.2252,0.5608,-0.1645,0.0573,1.2209,0.6686,1.4299
965,0.8367,-0.1901,0.5711,1.4876,2.5235,-0.5588,0.1442,1.2051,0.5748,-0.1854,0.617,0.4914,-0.1855,-0.3235,0.8426,0.5044,0.4611,0.2208,0.0526,0.0216,1.1808,1.0765,-0.316,0.4411,1.5667,0.9692,0.8245,0.0889,1.0883,0.351,0.6425,1.5274,-0.1498,0.1207,0.6732,0.5235,1.1712,0.496,-0.1093,0.1009,1.1731,0.6121,1.4153
970,0.8673,-0.1842,0.6446,1.5056,2.4639,-0.4942,0.1973,1.1626,0.5127,-0.1764,0.631,0.4771,-0.1167,-0.2809,0.8499,0.4974,0.5418,0.2809,0.0935,0.0416,1.1507,1.0327,-0.2665,0.4802,1.508,0.8901,0.7572,0.0046,1.0148,0.2576,0.5623,1.538,-0.0839,0.1694,0.6813,0.5122,1.1106,0.4163,-0.0484,0.1438,1.1187,0.5396,1.3888
975,0.903,-0.1802,0.7251,1.5181,2.3833,-0.4259,0.2471,1.1189,0.4366,-0.1692,0.6444,0.448,-0.0399,-0.2357,0.8559,0.4774,0.6292,0.3453,0.137,0.0555,1.1175,0.9713,-0.2157,0.5136,1.4439,0.7939,0.6925,-0.0731,0.9423,0.1577,0.4756,1.5422,-0.0131,0.2176,0.6887,0.4881,1.0494,0.3288,0.0169,0.1852,1.063,0.4573,1.3538
980,0.9443,-0.1755,0.8105,1.525,2.2882,-0.3593,0.2922,1.0779,0.3523,-0.1662,0.6543,0.4082,0.0411,-0.1876,0.8611,0.4466,0.721,0.4126,0.1802,0.0643,1.0841,0.8973,-0.1682,0.5367,1.3807,0.6897,0.6362,-0.1316,0.8765,0.0611,0.3917,1.5413,0.0587,0.2635,0.6949,0.4541,0.9928,0.2429,0.083,0.2237,1.0111,0.3738,1.3137
985,0.9898,-0.1666,0.8965,1.5266,2.187,-0.299,0.3327,1.0433,0.2666,-0.1691,0.6599,0.3627,0.1211,-0.1356,0.8661,0.409,0.814,0.4825,0.2206,0.0706,1.0535,0.818,-0.1271,0.5489,1.3245,0.5878,0.5929,-0.1646,0.8223,-0.0233,0.3168,1.5367,0.1273,0.3071,0.7,0.4151,0.9457,0.1666,0.1459,0.2598,0.9673,0.2969,1.2729
990,1.0386,-0.1539,0.9782,1.5246,2.0892,-0.2498,0.3694,1.0173,0.1862,-0.1774,0.6623,0.3173,0.1959,-0.0802,0.8714,0.37,0.9027,0.5527,0.2562,0.0767,1.0284,0.7409,-0.0942,0.5532,1.2798,0.4964,0.566,-0.1741,0.7819,-0.0908,0.2541,1.5307,0.1887,0.3488,0.7046,0.3762,0.9112,0.1044,0.2022,0.2944,0.9347,0.2317,1.2358
995,1.0876,-0.1396,1.0511,1.521,2.0024,-0.2137,0.4021,0.9994,0.1162,-0.1886,0.6631,0.2766,0.2619,-0.0255,0.8769,0.3334,0.981,0.6182,0.2859,0.0831,1.0094,0.6717,-0.0693,0.5532,1.2473,0.4201,0.5536,-0.1673,0.7543,-0.1414,0.2047,1.5248,0.24,0.387,0.7088,0.3412,0.8887,0.0569,0.2492,0.3262,0.9128,0.1798,1.2047
