Experiment,         worklat,       value,     chindex,     chlabel,        bini,                         binlabel,grammar,word_type,ERPset,ID,Accuracy,subjectID,reading_speed,comprehension_score,Experiment,Sex,Age,Years of Formal Education,Occupation,Vividness,Control
,  [600.0  800.0],1.702,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],-0.886,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],0.446,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],-1.668,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],1.793,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],-0.746,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-2.127,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],2.679,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.097,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],0.871,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],-1.437,10,          A2,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],1.294,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.973,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],1.379,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],7.358,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],6.803,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.718,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],1.782,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],5.145,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],7.033,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],1.076,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],2.851,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],2.653,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],2.048,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],1.715,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],6.694,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],4.879,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],0.565,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],2.154,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],2.522,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],3.865,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],-1.629,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],3.571,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],3.354,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],2.517,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],3.468,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],0.895,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],7.862,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-1.935,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],2.325,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],5.256,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],4.049,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],3.354,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.302,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],1.04,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],3.438,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],3.733,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],1.986,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],0.996,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],1.571,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],1.474,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],2.696,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],3.628,15,          C3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],2.58,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.574,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],-1.109,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],5.476,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],5.52,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-1.931,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],1.375,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],1.029,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],9.057,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],-0.13,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],2.637,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],4.086,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],2.138,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],2.119,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],6.207,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],2.24,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],1.493,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],3.527,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],-0.676,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],6.911,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],0.216,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],1.856,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],3.433,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],1.256,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],3.076,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-0.899,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],4.881,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],0.558,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],0.199,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],1.564,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],6.994,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],5.013,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.32,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],0.751,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],4.492,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],2.918,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],-0.605,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-2.49,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],3.984,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.81,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],2.185,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],2.613,16,          C4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],4.917,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],4.003,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],0.742,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],9.112,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],9.568,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.598,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],2.612,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],3.673,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],9.948,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],0.333,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],3.88,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],5.158,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],3.592,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],5.031,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],7.687,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],5.516,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],2.127,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],4.885,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],1.338,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],5.772,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],-1.23,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],4.454,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],4.868,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],2.487,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],6.04,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-0.197,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],6.892,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],0.372,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],3.247,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],3.742,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],8.125,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],6.566,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],4.962,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],2.351,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],7.348,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],4.543,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],0.635,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-2.223,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],3.738,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],2.773,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],3.329,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],2.769,4,          CZ,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],1.24,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.793,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],0.173,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],7.427,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],9.08,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.472,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],2.825,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],5.947,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],10.047,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],1.427,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],-1.061,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],3.735,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],3.623,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],4.278,13,          F3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
